User_Id,Place_Id,Place_Name,Place_Ratings
162,193,Candi Sewu,5
162,40,Galeri Nasional Indonesia,2
162,366,Tirto Argo Siwarak,4
163,140,Bendung Lepen,5
163,302,Masjid Pusdai,1
163,120,Bukit Panguk Kediwung,4
163,59,Museum Sumpah Pemuda,4
163,371,Wisata Eling Bening,1
163,47,Taman Situ Lembang,4
163,30,Taman Menteng,5
163,206,Wisata Kaliurang,3
163,38,Istana Negara Republik Indonesia,1
163,100,Taman Budaya Yogyakarta,2
163,405,Surabaya North Quay,5
163,121,Candi Prambanan,3
163,22,Masjid Istiqlal,1
163,94,Sumur Gumuling,5
163,24,Museum Nasional,4
163,417,Klenteng Sanggar Agung,3
163,379,Goa Rong,1
163,347,Taman Pandanaran,5
163,79,Taman Spathodea,3
163,18,Museum Bank Indonesia,3
163,178,Goa Pindul,1
163,176,Museum Gunung Merapi,5
163,330,Bandros City Tour,1
163,108,Embung Tambakboyo,5
163,41,Museum Bahari Jakarta,1
163,114,The Lost World Castle,2
163,322,Bukit Jamur,5
163,91,Situs Warungboto,2
163,258,Museum Gedung Sate,5
163,383,Taman Tabanas,2
163,325,Saung Angklung Mang Udjo,5
163,128,Gumuk Pasir Parangkusumo,5
163,133,Puncak Kebun Buah Mangunan,2
163,405,Surabaya North Quay,1
164,291,Water Park Bandung Indah,4
164,208,Taman Sungai Mudal,2
164,231,The Great Asia Africa,5
164,295,Museum Nike Ardilla,3
164,102,Monumen Batik Yogyakarta,4
164,58,Taman Ayodya,2
164,31,Wisata Alam Mangrove Angke,1
164,312,Taman Hutan Raya Ir. H. Juanda,1
164,79,Taman Spathodea,4
164,249,Upside Down World Bandung,4
164,354,Semarang Contemporary Art Gallery,3
164,186,Pantai Glagah,4
164,372,Gua Maria Kerep Ambarawa,3
164,100,Taman Budaya Yogyakarta,1
164,264,Gereja Katedral Santo Petrus Bandung,4
164,219,Tebing Karaton,5
164,26,Pecinan Glodok,4
164,382,Kampoeng Kopi Banaran,5
164,134,Desa Wisata Gamplong,5
164,298,Gunung Lalakon,1
164,7,Kebun Binatang Ragunan,4
164,169,Puncak Segoro,2
164,182,Hutan Mangrove Kulon Progo,1
164,129,Bukit Lintang Sewu,3
164,415,Museum De Javasche Bank,1
164,249,Upside Down World Bandung,5
164,35,Grand Indonesia Mall,1
164,68,Pasar Petak Sembilan,2
164,348,Pura Giri Natha,2
164,409,Rumah Batik,3
164,333,Kota Mini,3
164,84,Kawasan Kuliner BSM,2
164,24,Museum Nasional,5
164,248,NuArt Sculpture Park,3
164,363,Pantai Maron,3
165,205,Desa Wisata Tembi,4
165,157,Pantai Baron,5
165,20,Museum Taman Prasasti,5
165,337,Kampung Pelangi,1
165,151,Desa Wisata Kelor,3
165,411,Masjid Muhammad Cheng Hoo,5
165,333,Kota Mini,4
165,216,Farm House Susu Lembang,4
165,85,Taman Pintar Yogyakarta,4
165,162,Kampung Wisata Dipowinatan,2
165,150,Wisata Kraton Jogja,1
165,188,Pantai Sadranan,2
165,168,Pantai Timang,2
165,188,Pantai Sadranan,3
165,149,Goa Cerme,4
165,319,Kawah Rengganis Cibuni,2
165,146,Bukit Wisata Pulepayung,3
165,421,Museum Kesehatan Dr. Adhyatma,5
165,88,Museum Benteng Vredeburg Yogyakarta,3
165,377,La Kana Chapel,5
165,436,Taman Flora Bratang Surabaya,4
165,373,Museum Kereta Ambarawa,4
165,97,Monumen Yogya Kembali,5
165,178,Goa Pindul,1
165,221,Museum Geologi Bandung,3
165,53,Rumah Sipitung,2
165,160,Pasar Kebon Empring Bintaran,2
165,253,Selasar Sunaryo Art Space,2
165,282,Curug Cilengkrang,2
165,52,Kampung Cina,5
165,367,Wisata Lereng Kelir,4
165,153,Pantai Kukup,1
165,204,Desa Wisata Pulesari,5
165,275,Curug Cipanas,2
165,344,Pantai Marina,4
166,265,Museum Mandala Wangsit Siliwangi,3
166,262,Wot Batu,1
166,153,Pantai Kukup,3
166,360,Air Terjun Kali Pancur,2
166,391,Flower Farm Setiya Aji,1
166,344,Pantai Marina,2
166,398,Taman Buah Surabaya,4
166,371,Wisata Eling Bening,5
166,302,Masjid Pusdai,1
166,332,Rainbow Garden,1
166,41,Museum Bahari Jakarta,5
166,151,Desa Wisata Kelor,1
166,41,Museum Bahari Jakarta,4
166,328,Gua Pawon,5
166,168,Pantai Timang,5
166,141,Bunker Kaliadem Merapi,4
166,435,Taman Air Mancur Menari Kenjeran,3
166,426,Balai Kota Surabaya,4
166,131,Watu Lumbung,4
166,59,Museum Sumpah Pemuda,3
166,251,Taman Lansia,4
166,358,Masjid Kapal Semarang,2
166,95,Desa Wisata Sungai Code Jogja Kota,3
166,333,Kota Mini,4
166,417,Klenteng Sanggar Agung,1
166,355,Umbul Sidomukti,5
166,262,Wot Batu,1
166,190,Pantai Samas,4
166,168,Pantai Timang,4
167,113,Gedung Agung Yogyakarta,4
167,240,Taman Lalu Lintas Ade Irma Suryani Nasution,2
167,74,Museum Tengah Kebun,2
167,105,Candi Donotirto,5
167,425,Waterpark Kenjeran Surabaya,4
167,265,Museum Mandala Wangsit Siliwangi,3
167,191,Pantai Drini,4
167,155,Pantai Ngobaran,2
167,316,Curug Malela,4
167,266,Caringin Tilu,2
167,55,Klenteng Jin De Yuan,1
167,432,Taman Mundu,4
167,364,Water Blaster Bukit Candi Golf,1
167,90,Kampung Wisata Taman Sari,4
167,418,Museum Sepuluh Nopember Kota Surabaya,4
167,347,Taman Pandanaran,4
167,400,Hutan Bambu Keputih,3
167,118,Museum Sonobudoyo Unit I,4
167,333,Kota Mini,5
167,309,Observatorium Bosscha,1
167,351,Old City 3D Trick Art Museum,4
167,54,Taman Agrowisata Cilangkap,3
167,150,Wisata Kraton Jogja,4
167,243,Kampung Korea Bandung,5
167,280,Gereja Tiberias Indonesia Bandung,3
167,418,Museum Sepuluh Nopember Kota Surabaya,3
167,82,Museum Satria Mandala,4
167,256,Wisata Batu Kuda,3
167,203,Galaxy Waterpark Jogja,3
167,86,Keraton Yogyakarta,2
167,406,Kebun Bibit Wonorejo,3
167,346,Indonesia Kaya Park,2
167,362,Danau Rawa Pening,2
167,1,Monumen Nasional,5
167,147,Bentara Budaya Yogyakarta (BBY),1
167,36,Skyrink - Mall Taman Anggrek,3
167,303,Masjid Al-Imtizaj,1
167,64,Museum Sasmita Loka Ahmad Yani,4
167,232,Bukit Moko,5
167,405,Surabaya North Quay,5
168,160,Pasar Kebon Empring Bintaran,5
168,356,Saloka Theme Park,5
168,136,Grojogan Watu Purbo Bangunrejo,4
168,428,Monumen Bambu Runcing Surabaya,5
168,96,Alun Alun Selatan Yogyakarta,4
168,346,Indonesia Kaya Park,5
168,326,Taman Kupu-Kupu Cihanjuang,4
168,290,Museum Pendidikan Nasional,1
168,357,Wisata Alam Wana Wisata Penggaron,1
168,203,Galaxy Waterpark Jogja,3
168,282,Curug Cilengkrang,4
168,155,Pantai Ngobaran,4
168,148,Goa Rancang Kencono,4
168,428,Monumen Bambu Runcing Surabaya,4
168,45,Jakarta Aquarium dan Safari,1
168,33,Taman Suropati,2
168,162,Kampung Wisata Dipowinatan,2
168,244,Kampung Batu Malakasari,2
168,61,Tugu Proklamasi,1
168,50,Museum Joang 45,5
168,326,Taman Kupu-Kupu Cihanjuang,3
168,305,Sunrise Point Cukul,1
168,127,Blue Lagoon Jogja,2
168,27,Sea World,5
168,257,Monumen Bandung Lautan Api,4
168,232,Bukit Moko,3
168,64,Museum Sasmita Loka Ahmad Yani,3
168,13,Pulau Pramuka,5
168,284,Pasar Baru,3
168,46,Pulau Semak Daun,2
168,17,Museum Fatahillah,5
168,335,Candi Gedong Songo,4
168,341,Hutan Wisata Tinjomoyo Semarang,1
168,298,Gunung Lalakon,5
168,202,Pantai Ngandong,4
168,199,Pantai Sedahan,2
168,300,Sanghyang Heuleut,3
168,218,Kawah Putih,5
168,164,Pintoe Langit Dahromo,4
168,304,Situ Cileunca,5
168,50,Museum Joang 45,3
168,261,Ciwangun Indah Camp Official,4
168,91,Situs Warungboto,3
169,58,Taman Ayodya,2
169,131,Watu Lumbung,1
169,180,Pantai Depok Jogja,3
169,125,Alun-alun Utara Keraton Yogyakarta,5
169,279,Masjid Agung Trans Studio Bandung,4
169,332,Rainbow Garden,5
169,362,Danau Rawa Pening,5
169,153,Pantai Kukup,2
169,349,Wisata Mangrove Tapak,2
169,241,Lawangwangi Creative Space,5
169,161,"Bukit Paralayang, Watugupit",4
169,34,Pasar Taman Puring,1
169,295,Museum Nike Ardilla,3
169,293,Taman Badak,3
169,390,Durian Gardens and Tourism Education Watu Simbar,4
169,338,Lawang Sewu,1
169,206,Wisata Kaliurang,5
169,256,Wisata Batu Kuda,1
169,7,Kebun Binatang Ragunan,1
169,407,Taman Ekspresi Dan Perpustakaan,1
169,348,Pura Giri Natha,3
169,363,Pantai Maron,5
169,12,Pulau Pari,1
169,1,Monumen Nasional,5
169,274,Babakan Siliwangi City Forest Path Bandung,1
169,74,Museum Tengah Kebun,5
169,271,Taman Vanda,2
169,183,Jogja Bay Pirates Adventure Waterpark,4
169,436,Taman Flora Bratang Surabaya,4
169,21,Museum Wayang,5
169,109,Hutan Pinus Pengger,3
170,13,Pulau Pramuka,3
170,298,Gunung Lalakon,1
170,30,Taman Menteng,1
170,76,Taman Cattleya,4
170,11,Pulau Bidadari,4
170,355,Umbul Sidomukti,1
170,271,Taman Vanda,4
170,274,Babakan Siliwangi City Forest Path Bandung,2
170,369,Monumen Palagan Ambarawa,4
170,198,Pantai Greweng,2
170,72,Waterboom PIK (Pantai Indah Kapuk),3
170,259,Monumen Perjuangan Rakyat Jawa Barat,4
170,398,Taman Buah Surabaya,2
170,296,Batununggal Indah Club,4
170,201,Pantai Kesirat,2
170,368,Kampoeng Rawa,2
170,250,Pesona Nirwana Waterpark & Cottages,1
170,230,Stone Garden Citatah,5
170,237,Panghegar Waterboom Bandung,1
170,330,Bandros City Tour,3
170,208,Taman Sungai Mudal,2
170,265,Museum Mandala Wangsit Siliwangi,2
170,228,Museum Sri Baduga,2
170,193,Candi Sewu,5
170,165,Green Village Gedangsari,2
170,309,Observatorium Bosscha,5
170,6,Taman Impian Jaya Ancol,1
170,155,Pantai Ngobaran,1
170,201,Pantai Kesirat,4
170,8,Ocean Ecopark,3
170,260,Museum Pos Indonesia,3
170,160,Pasar Kebon Empring Bintaran,3
170,230,Stone Garden Citatah,4
170,427,Patung Buddha Empat Rupa,3
170,338,Lawang Sewu,5
170,357,Wisata Alam Wana Wisata Penggaron,2
170,264,Gereja Katedral Santo Petrus Bandung,2
170,325,Saung Angklung Mang Udjo,1
170,350,Pantai Cipta,5
170,267,Panama Park 825,1
170,101,Kampung Wisata Sosro Menduran,1
171,277,Peta Park,4
171,56,Pantai Ancol,2
171,332,Rainbow Garden,1
171,71,Cibubur Garden Diary (Cibugary),4
171,233,Gunung Papandayan,3
171,166,Kebun Teh Nglinggo,2
171,80,Plaza Indonesia,5
171,86,Keraton Yogyakarta,4
171,240,Taman Lalu Lintas Ade Irma Suryani Nasution,5
171,244,Kampung Batu Malakasari,4
171,327,Taman Miniatur Kereta Api,1
171,334,Chingu Cafe Little Seoul,3
171,263,Curug Batu Templek,5
171,264,Gereja Katedral Santo Petrus Bandung,3
171,283,Jembatan Pasupati,3
171,436,Taman Flora Bratang Surabaya,4
171,308,Pemandian Air Panas Ciater,4
171,217,Kebun Binatang Bandung,3
171,138,Jogja Exotarium,2
171,181,Pantai Sundak,5
171,4,Taman Mini Indonesia Indah (TMII),1
171,386,Air Terjun Semirang,1
171,407,Taman Ekspresi Dan Perpustakaan,4
171,298,Gunung Lalakon,3
171,191,Pantai Drini,4
171,258,Museum Gedung Sate,1
171,220,Dusun Bambu,2
171,269,Bumi Perkemahan Batu Kuda,3
171,415,Museum De Javasche Bank,2
171,181,Pantai Sundak,1
171,95,Desa Wisata Sungai Code Jogja Kota,2
171,115,Monumen Sanapati,5
172,30,Taman Menteng,2
172,166,Kebun Teh Nglinggo,5
172,175,Museum Ullen Sentalu,1
172,407,Taman Ekspresi Dan Perpustakaan,5
172,93,Gembira Loka Zoo,2
172,406,Kebun Bibit Wonorejo,3
172,29,Wisata Kuliner Pecenongan,2
172,424,Pantai Ria Kenjeran,2
172,382,Kampoeng Kopi Banaran,3
172,262,Wot Batu,4
172,182,Hutan Mangrove Kulon Progo,5
172,210,Pantai Congot,3
172,181,Pantai Sundak,2
172,183,Jogja Bay Pirates Adventure Waterpark,4
172,43,The Escape Hunt,3
172,180,Pantai Depok Jogja,3
172,216,Farm House Susu Lembang,1
172,245,Jendela Alam,3
172,129,Bukit Lintang Sewu,4
172,49,Galeri Indonesia Kaya,2
172,325,Saung Angklung Mang Udjo,5
172,374,Hutan Pinus Kayon,2
172,388,Watu Gunung Ungaran,3
172,22,Masjid Istiqlal,3
172,133,Puncak Kebun Buah Mangunan,3
172,142,Ledok Sambi,2
172,39,Museum Macan (Modern and Contemporary Art in Nusantara),3
172,148,Goa Rancang Kencono,2
172,148,Goa Rancang Kencono,4
172,134,Desa Wisata Gamplong,4
172,386,Air Terjun Semirang,3
173,279,Masjid Agung Trans Studio Bandung,3
173,154,Pantai Ngrawe (Mesra),2
173,275,Curug Cipanas,1
173,250,Pesona Nirwana Waterpark & Cottages,5
173,109,Hutan Pinus Pengger,2
173,231,The Great Asia Africa,4
173,424,Pantai Ria Kenjeran,3
173,225,Orchid Forest Cikole,3
173,212,Jalan Braga,1
173,352,GPIB Immanuel Semarang (Gereja Blenduk),2
173,333,Kota Mini,5
173,383,Taman Tabanas,2
173,402,Food Junction Grand Pakuwon,5
173,239,Lembang Park & Zoo,2
173,436,Taman Flora Bratang Surabaya,3
173,367,Wisata Lereng Kelir,4
173,318,Situ Patenggang,4
173,50,Museum Joang 45,2
173,367,Wisata Lereng Kelir,2
173,123,Kampung Wisata Rejowinangun,3
173,60,Museum Tekstil,1
173,206,Wisata Kaliurang,3
173,77,Taman Hutan Tebet,5
173,133,Puncak Kebun Buah Mangunan,1
173,430,Atlantis Land Surabaya,2
173,118,Museum Sonobudoyo Unit I,5
173,98,Taman Pelangi Yogyakarta,1
173,193,Candi Sewu,4
173,177,Pantai Parangtritis,4
173,214,Trans Studio Bandung,4
173,344,Pantai Marina,1
173,234,Amazing Art World,1
173,20,Museum Taman Prasasti,4
173,378,Jembatan Biru Ambarawa,1
173,434,Taman Bungkul,1
173,221,Museum Geologi Bandung,2
173,228,Museum Sri Baduga,1
173,320,Pemandian Air Panas Cimanggu,1
174,115,Monumen Sanapati,2
174,107,Bangsal Pagelaran,2
174,207,Heha Sky View,2
174,384,Kampung Tematik Jawi,5
174,309,Observatorium Bosscha,2
174,391,Flower Farm Setiya Aji,3
174,115,Monumen Sanapati,1
174,126,Pantai Goa Cemara,2
174,183,Jogja Bay Pirates Adventure Waterpark,3
174,269,Bumi Perkemahan Batu Kuda,5
174,128,Gumuk Pasir Parangkusumo,5
174,148,Goa Rancang Kencono,2
174,393,Taman Harmoni Keputih,2
174,313,Taman Begonia,5
174,398,Taman Buah Surabaya,3
174,67,Margasatwa Muara Angke,1
174,172,Pantai Indrayanti,5
174,346,Indonesia Kaya Park,1
174,57,Taman Lapangan Banteng,3
174,144,Goa Jomblang,4
174,17,Museum Fatahillah,1
174,10,Pulau Tidung,1
174,296,Batununggal Indah Club,3
174,79,Taman Spathodea,4
174,259,Monumen Perjuangan Rakyat Jawa Barat,3
174,142,Ledok Sambi,1
174,207,Heha Sky View,5
174,425,Waterpark Kenjeran Surabaya,3
174,379,Goa Rong,2
174,210,Pantai Congot,4
174,114,The Lost World Castle,2
174,152,Pantai Patihan,5
174,108,Embung Tambakboyo,1
174,298,Gunung Lalakon,5
175,406,Kebun Bibit Wonorejo,5
175,149,Goa Cerme,2
175,156,Pantai Pulang Sawal,2
175,38,Istana Negara Republik Indonesia,3
175,42,Museum Seni Rupa dan Kramik,4
175,374,Hutan Pinus Kayon,3
175,170,Candi Borobudur,4
175,96,Alun Alun Selatan Yogyakarta,4
175,272,Taman Budaya Jawa Barat,3
175,209,Pantai Sanglen,1
175,328,Gua Pawon,1
175,2,Kota Tua,1
175,8,Ocean Ecopark,2
175,396,Monumen Kapal Selam,5
175,154,Pantai Ngrawe (Mesra),2
175,77,Taman Hutan Tebet,2
175,71,Cibubur Garden Diary (Cibugary),4
175,404,Kenjeran Park,5
175,153,Pantai Kukup,3
175,312,Taman Hutan Raya Ir. H. Juanda,2
175,175,Museum Ullen Sentalu,3
175,76,Taman Cattleya,5
175,52,Kampung Cina,5
175,261,Ciwangun Indah Camp Official,5
175,332,Rainbow Garden,5
175,196,Pantai Ngrenehan,5
175,25,Pasar Tanah Abang,3
175,427,Patung Buddha Empat Rupa,3
175,10,Pulau Tidung,4
175,119,Lava Bantal,1
175,39,Museum Macan (Modern and Contemporary Art in Nusantara),3
175,123,Kampung Wisata Rejowinangun,1
175,200,Pantai Watu Kodok,3
175,400,Hutan Bambu Keputih,2
175,367,Wisata Lereng Kelir,4
175,158,Pantai Pok Tunggal,3
176,77,Taman Hutan Tebet,5
176,350,Pantai Cipta,4
176,48,Taman Ismail Marzuki,1
176,50,Museum Joang 45,3
176,253,Selasar Sunaryo Art Space,4
176,196,Pantai Ngrenehan,3
176,260,Museum Pos Indonesia,5
176,126,Pantai Goa Cemara,4
176,346,Indonesia Kaya Park,1
176,322,Bukit Jamur,5
176,375,Kota Lama Semarang,3
176,182,Hutan Mangrove Kulon Progo,4
176,340,Desa Wisata Lembah Kalipancur,5
176,132,Air Terjun Kedung Pedut,5
176,56,Pantai Ancol,1
176,384,Kampung Tematik Jawi,1
176,264,Gereja Katedral Santo Petrus Bandung,1
176,100,Taman Budaya Yogyakarta,5
176,391,Flower Farm Setiya Aji,2
176,59,Museum Sumpah Pemuda,1
176,170,Candi Borobudur,5
176,73,Museum Perangko,1
176,75,SnowBay Waterpark,3
176,21,Museum Wayang,5
176,275,Curug Cipanas,5
176,48,Taman Ismail Marzuki,2
176,417,Klenteng Sanggar Agung,1
176,20,Museum Taman Prasasti,1
176,396,Monumen Kapal Selam,5
176,343,Pantai Baruna,1
177,296,Batununggal Indah Club,1
177,274,Babakan Siliwangi City Forest Path Bandung,4
177,201,Pantai Kesirat,5
177,294,Taman Film,4
177,158,Pantai Pok Tunggal,3
177,119,Lava Bantal,1
177,343,Pantai Baruna,4
177,28,Wisata Agro Edukatif Istana Susu Cibugary,4
177,369,Monumen Palagan Ambarawa,2
177,197,Pantai Jungwok,4
177,66,Museum Layang-layang,3
177,218,Kawah Putih,1
177,254,Teras Cikapundung BBWS,5
177,336,Grand Maerakaca,4
177,408,Kebun Binatang Surabaya,3
177,62,Taman Legenda Keong Emas,5
177,244,Kampung Batu Malakasari,4
177,308,Pemandian Air Panas Ciater,3
177,322,Bukit Jamur,3
177,173,Pantai Nglambor,1
177,129,Bukit Lintang Sewu,4
177,277,Peta Park,5
177,241,Lawangwangi Creative Space,4
177,16,Jembatan Kota Intan,5
177,100,Taman Budaya Yogyakarta,5
177,423,Patung Sura dan Buaya,1
177,270,Bukit Bintang,3
177,334,Chingu Cafe Little Seoul,3
177,244,Kampung Batu Malakasari,2
178,151,Desa Wisata Kelor,5
178,94,Sumur Gumuling,2
178,368,Kampoeng Rawa,4
178,100,Taman Budaya Yogyakarta,4
178,323,Kebun Tanaman Obat Sari Alam,1
178,160,Pasar Kebon Empring Bintaran,3
178,395,Taman Prestasi,3
178,378,Jembatan Biru Ambarawa,3
178,127,Blue Lagoon Jogja,2
178,139,Puncak Gunung Api Purba - Nglanggeran,1
178,270,Bukit Bintang,5
178,156,Pantai Pulang Sawal,3
178,166,Kebun Teh Nglinggo,1
178,297,Mountain View Golf Club,3
178,45,Jakarta Aquarium dan Safari,4
178,95,Desa Wisata Sungai Code Jogja Kota,5
178,94,Sumur Gumuling,1
178,145,Desa Wisata Rumah Domes/Teletubbies,4
178,188,Pantai Sadranan,5
178,42,Museum Seni Rupa dan Kramik,3
178,336,Grand Maerakaca,3
178,248,NuArt Sculpture Park,3
178,235,Gua Belanda,1
178,231,The Great Asia Africa,1
178,189,Pantai Nguluran,4
178,193,Candi Sewu,2
178,79,Taman Spathodea,1
178,246,Curug Tilu Leuwi Opat,5
178,53,Rumah Sipitung,5
178,416,Keraton Surabaya,5
178,122,Watu Goyang,3
178,411,Masjid Muhammad Cheng Hoo,4
178,410,Ciputra Waterpark,4
178,233,Gunung Papandayan,2
178,83,Alive Museum Ancol,3
178,168,Pantai Timang,4
178,308,Pemandian Air Panas Ciater,1
178,131,Watu Lumbung,1
179,426,Balai Kota Surabaya,1
179,381,Tugu Muda Semarang,4
179,327,Taman Miniatur Kereta Api,1
179,274,Babakan Siliwangi City Forest Path Bandung,1
179,295,Museum Nike Ardilla,3
179,419,Monumen Tugu Pahlawan,5
179,210,Pantai Congot,1
179,422,Monumen Jalesveva Jayamahe,2
179,436,Taman Flora Bratang Surabaya,2
179,397,Taman Kunang-Kunang,4
179,54,Taman Agrowisata Cilangkap,3
179,73,Museum Perangko,3
179,251,Taman Lansia,5
179,350,Pantai Cipta,2
179,379,Goa Rong,4
179,145,Desa Wisata Rumah Domes/Teletubbies,2
179,47,Taman Situ Lembang,4
179,373,Museum Kereta Ambarawa,5
179,219,Tebing Karaton,1
179,351,Old City 3D Trick Art Museum,4
179,163,Watu Mabur Mangunan,2
179,406,Kebun Bibit Wonorejo,3
179,55,Klenteng Jin De Yuan,3
179,428,Monumen Bambu Runcing Surabaya,5
179,407,Taman Ekspresi Dan Perpustakaan,5
179,220,Dusun Bambu,4
179,123,Kampung Wisata Rejowinangun,1
179,260,Museum Pos Indonesia,5
179,389,Brown Canyon,1
179,221,Museum Geologi Bandung,1
179,55,Klenteng Jin De Yuan,5
179,185,Pantai Krakal,2
179,359,Taman Bunga Celosia,4
179,5,Atlantis Water Adventure,5
179,355,Umbul Sidomukti,2
179,311,The Lodge Maribaya,1
179,62,Taman Legenda Keong Emas,1
179,83,Alive Museum Ancol,5
179,195,Pantai Jogan,5
179,73,Museum Perangko,4
179,383,Taman Tabanas,4
179,392,Ekowisata Mangrove Wonorejo,2
180,75,SnowBay Waterpark,4
180,47,Taman Situ Lembang,3
180,341,Hutan Wisata Tinjomoyo Semarang,3
180,388,Watu Gunung Ungaran,5
180,38,Istana Negara Republik Indonesia,4
180,55,Klenteng Jin De Yuan,1
180,78,Hutan Kota Srengseng,4
180,22,Masjid Istiqlal,5
180,289,Curug Aseupan,1
180,327,Taman Miniatur Kereta Api,2
180,317,Curug Cimahi,1
180,393,Taman Harmoni Keputih,3
180,106,Kawasan Malioboro,3
180,281,Tektona Waterpark,4
180,248,NuArt Sculpture Park,1
180,133,Puncak Kebun Buah Mangunan,1
180,30,Taman Menteng,3
180,138,Jogja Exotarium,5
180,415,Museum De Javasche Bank,1
180,273,Curug Bugbrug,2
180,395,Taman Prestasi,3
180,297,Mountain View Golf Club,1
180,208,Taman Sungai Mudal,3
180,174,Pasar Beringharjo,1
180,38,Istana Negara Republik Indonesia,3
181,238,Gunung Manglayang,5
181,248,NuArt Sculpture Park,3
181,137,Wisata Alam Kalibiru,4
181,111,Puncak Pinus Becici,2
181,381,Tugu Muda Semarang,1
181,278,Masjid Daarut Tauhiid Bandung,3
181,189,Pantai Nguluran,1
181,225,Orchid Forest Cikole,3
181,236,Taman Balai Kota Bandung,5
181,296,Batununggal Indah Club,5
181,244,Kampung Batu Malakasari,5
181,57,Taman Lapangan Banteng,4
181,240,Taman Lalu Lintas Ade Irma Suryani Nasution,1
181,314,Tafso Barn,4
181,66,Museum Layang-layang,4
181,36,Skyrink - Mall Taman Anggrek,1
181,343,Pantai Baruna,2
181,271,Taman Vanda,4
181,214,Trans Studio Bandung,2
181,435,Taman Air Mancur Menari Kenjeran,2
181,408,Kebun Binatang Surabaya,4
181,87,Sindu Kusuma Edupark (SKE),2
181,256,Wisata Batu Kuda,1
181,8,Ocean Ecopark,5
181,295,Museum Nike Ardilla,4
181,255,Museum Barli,3
181,381,Tugu Muda Semarang,5
181,83,Alive Museum Ancol,1
181,23,Gereja Katedral,4
181,427,Patung Buddha Empat Rupa,2
181,425,Waterpark Kenjeran Surabaya,2
181,318,Situ Patenggang,1
181,331,Kyotoku Floating Market,4
181,311,The Lodge Maribaya,5
181,246,Curug Tilu Leuwi Opat,3
181,195,Pantai Jogan,1
181,67,Margasatwa Muara Angke,2
182,265,Museum Mandala Wangsit Siliwangi,2
182,414,Jembatan Merah,1
182,89,De Mata Museum Jogja,5
182,25,Pasar Tanah Abang,1
182,80,Plaza Indonesia,4
182,24,Museum Nasional,3
182,392,Ekowisata Mangrove Wonorejo,3
182,266,Caringin Tilu,3
182,57,Taman Lapangan Banteng,2
182,176,Museum Gunung Merapi,4
182,437,Gereja Perawan Maria Tak Berdosa Surabaya,1
182,63,Museum Kebangkitan Nasional,4
182,391,Flower Farm Setiya Aji,2
182,16,Jembatan Kota Intan,1
182,28,Wisata Agro Edukatif Istana Susu Cibugary,3
182,261,Ciwangun Indah Camp Official,2
182,366,Tirto Argo Siwarak,5
182,245,Jendela Alam,1
182,405,Surabaya North Quay,5
182,355,Umbul Sidomukti,1
182,304,Situ Cileunca,4
182,80,Plaza Indonesia,3
182,255,Museum Barli,2
182,44,Monumen Selamat Datang,3
182,229,Rabbit Town,5
182,45,Jakarta Aquarium dan Safari,4
182,350,Pantai Cipta,4
182,244,Kampung Batu Malakasari,5
182,152,Pantai Patihan,3
182,288,Masjid Salman ITB,2
182,275,Curug Cipanas,3
182,404,Kenjeran Park,4
182,6,Taman Impian Jaya Ancol,2
182,197,Pantai Jungwok,3
182,372,Gua Maria Kerep Ambarawa,4
182,85,Taman Pintar Yogyakarta,1
182,275,Curug Cipanas,1
183,432,Taman Mundu,2
183,130,Studio Alam Gamplong,5
183,372,Gua Maria Kerep Ambarawa,3
183,5,Atlantis Water Adventure,2
183,222,Museum Konferensi Asia Afrika,4
183,306,Sungai Palayangan,4
183,136,Grojogan Watu Purbo Bangunrejo,3
183,119,Lava Bantal,3
183,142,Ledok Sambi,1
183,186,Pantai Glagah,4
183,46,Pulau Semak Daun,1
183,260,Museum Pos Indonesia,3
183,199,Pantai Sedahan,2
183,421,Museum Kesehatan Dr. Adhyatma,1
183,179,Candi Ratu Boko,1
183,279,Masjid Agung Trans Studio Bandung,1
183,104,Tebing Breksi,3
183,255,Museum Barli,3
183,313,Taman Begonia,3
183,385,Kampung Batik Gedong Semarang,1
183,190,Pantai Samas,4
183,383,Taman Tabanas,1
183,400,Hutan Bambu Keputih,1
183,143,Seribu Batu Songgo Langit,5
183,241,Lawangwangi Creative Space,2
183,107,Bangsal Pagelaran,5
183,222,Museum Konferensi Asia Afrika,2
183,300,Sanghyang Heuleut,4
184,89,De Mata Museum Jogja,3
184,245,Jendela Alam,1
184,186,Pantai Glagah,4
184,61,Tugu Proklamasi,5
184,395,Taman Prestasi,2
184,150,Wisata Kraton Jogja,3
184,338,Lawang Sewu,2
184,87,Sindu Kusuma Edupark (SKE),4
184,36,Skyrink - Mall Taman Anggrek,5
184,332,Rainbow Garden,2
184,366,Tirto Argo Siwarak,5
184,26,Pecinan Glodok,5
184,428,Monumen Bambu Runcing Surabaya,1
184,322,Bukit Jamur,4
184,369,Monumen Palagan Ambarawa,3
184,6,Taman Impian Jaya Ancol,5
184,345,Kampoeng Djadhoel Semarang,3
184,87,Sindu Kusuma Edupark (SKE),4
184,125,Alun-alun Utara Keraton Yogyakarta,1
184,90,Kampung Wisata Taman Sari,3
184,282,Curug Cilengkrang,2
184,126,Pantai Goa Cemara,1
184,66,Museum Layang-layang,3
184,11,Pulau Bidadari,1
184,431,Taman Hiburan Rakyat,2
184,393,Taman Harmoni Keputih,3
